ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0xd870 ,BHPRES010DEL03 ,32,4.6,23.266261,77.379605,23.356261,77.469605,14-02-2022,17:10:00,17:15:00,conditions Cloudy,Medium ,0,Meal ,motorcycle ,3,No ,Metropolitian ,(min) 45
0x9b8e ,HYDRES12DEL03 ,25,4.8,17.429585,78.392621,17.519585,78.482621,27-03-2022,20:20:00,20:35:00,conditions Windy,Jam ,1,Drinks ,motorcycle ,0,No ,Urban ,(min) 18
0x6d61 ,MYSRES14DEL01 ,34,3.5,0.0,0.0,0.07,0.07,18-03-2022,23:20:00,23:30:00,conditions Fog,Low ,1,Drinks ,scooter ,0,No ,Urban ,(min) 39
0x3ba1 ,RANCHIRES010DEL01 ,35,4.8,23.354422,85.3329,23.364422,85.3429,19-03-2022,10:00:00,10:10:00,conditions Cloudy,Low ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,(min) 19
0xc85c ,KOCRES11DEL03 ,33,5,10.006881,76.345397,10.096881,76.435397,14-02-2022,23:25:00,23:40:00,conditions Stormy,Low ,1,Drinks ,motorcycle ,1,No ,NaN ,(min) 26
0x8ccd ,VADRES11DEL02 ,27,5,22.308096,73.167753,22.358096,73.217753,13-03-2022,21:45:00,22:00:00,conditions Sunny,Jam ,2,Meal ,scooter ,0,No ,Urban ,(min) 16
0x99ca ,COIMBRES14DEL01 ,28,4.5,11.003681,76.975525,11.073681,77.045525,27-03-2022,17:10:00,17:25:00,conditions Cloudy,Medium ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,(min) 30
0x3c4e ,SURRES17DEL03 ,39,4.9,21.149569,72.772697,21.239569,72.862697,02-03-2022,19:40:00,19:45:00,conditions Cloudy,Jam ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 49
0x8647 ,PUNERES07DEL03 ,21,4.8,18.546947,73.900626,18.576947,73.930626,11-03-2022,21:50:00,21:55:00,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x73d3 ,RANCHIRES02DEL01 ,31,4.1,0.0,0.0,0.01,0.01,21-03-2022,11:35:00,11:45:00,conditions Fog,High ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 36
0xd0b9 ,LUDHRES02DEL02 ,27,4.6,0.0,0.0,0.02,0.02,15-02-2022,09:10:00,09:20:00,conditions Windy,Low ,1,Meal ,scooter ,0,No ,Urban ,(min) 16
0x3f1c ,MYSRES010DEL02 ,32,5,12.321214,76.621094,12.371214,76.671094,01-03-2022,17:40:00,17:50:00,conditions Fog,Medium ,1,Buffet ,motorcycle ,1,No ,Urban ,(min) 16
0xae17 ,BANGRES08DEL03 ,20,4.9,12.906229,77.596791,12.936229,77.626791,05-03-2022,20:50:00,21:05:00,conditions Stormy,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 19
0xd147 ,BHPRES19DEL02 ,31,4.6,0.0,0.0,0.02,0.02,15-02-2022,11:30:00,11:40:00,conditions Sunny,High ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,(min) 17
0x6ea5 ,RANCHIRES09DEL03 ,28,4.6,23.351058,85.325731,23.411058,85.385731,01-04-2022,20:10:00,20:15:00,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 23
0x6cf3 ,RANCHIRES20DEL02 ,25,4.6,23.39925,85.390464,23.52925,85.520464,06-03-2022,19:55:00,20:05:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 31
0x6037 ,BANGRES11DEL03 ,22,4.7,12.934365,77.616155,12.964365,77.646155,09-03-2022,22:30:00,22:40:00,conditions Sunny,Low ,0,Snack ,motorcycle ,0,NaN ,Metropolitian ,(min) 10
0x1581 ,JAPRES15DEL01 ,24,4.9,26.891191,75.802083,26.961191,75.872083,12-03-2022,22:30:00,22:40:00,conditions Cloudy,Low ,2,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 21
0x69b0 ,JAPRES16DEL03 ,31,4.9,26.849596,75.800512,26.879596,75.830512,21-03-2022,23:40:00,23:45:00,conditions Stormy,Low ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 22
0x38b2 ,HYDRES12DEL03 ,30,5,17.429585,78.392621,17.519585,78.482621,18-03-2022,19:20:00,19:25:00,conditions Cloudy,Jam ,1,Drinks ,motorcycle ,3,No ,Metropolitian ,(min) 48
0x1fe5 ,RANCHIRES16DEL03 ,38,4.7,23.371292,85.327872,23.461292,85.417872,14-03-2022,19:50:00,20:05:00,conditions Fog,Jam ,1,Snack ,scooter ,1,Yes ,Metropolitian ,(min) 43
0xc579 ,KNPRES010DEL03 ,20,4.8,26.47775,80.351569,26.53775,80.411569,13-02-2022,17:50:00,17:55:00,conditions Sunny,Medium ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 12
0x4a2d ,SURRES19DEL01 ,35,4.9,21.149669,72.772629,21.189669,72.812629,17-03-2022,13:40:00,13:50:00,conditions Stormy,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 34
0x82f3 ,PUNERES14DEL01 ,31,4.8,18.516216,73.842527,18.626216,73.952527,31-03-2022,21:25:00,21:40:00,conditions Cloudy,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 36
0x6733 ,BANGRES12DEL01 ,36,4.2,12.939496,77.625999,12.949496,77.635999,13-03-2022,09:15:00,09:30:00,conditions Windy,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 30
0x2a8d ,RANCHIRES03DEL01 ,33,4.9,0.0,0.0,0.01,0.01,28-03-2022,08:40:00,08:45:00,conditions Sunny,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 22
0x1e5a ,MUMRES02DEL03 ,26,4.2,19.221315,72.862381,19.251315,72.892381,03-03-2022,23:50:00,23:55:00,conditions Windy,Low ,0,Drinks ,motorcycle ,0,No ,Urban ,(min) 20
0x71b0 ,PUNERES18DEL01 ,21,4.9,18.593481,73.785901,18.703481,73.895901,20-03-2022,19:35:00,19:45:00,conditions Windy,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 29
0x431f ,VADRES02DEL03 ,38,4.4,0.0,0.0,0.06,0.06,01-04-2022,22:45:00,23:00:00,conditions Stormy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 25
0xc93b ,BHPRES07DEL03 ,38,4.6,0.0,0.0,0.03,0.03,15-02-2022,18:30:00,18:40:00,conditions Sandstorms,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 29
0xd7de ,BHPRES01DEL01 ,22,4.5,23.211529,77.419399,23.251529,77.459399,15-02-2022,16:35:00,16:50:00,conditions Cloudy,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 25
0x68f5 ,COIMBRES14DEL02 ,30,4.3,11.003681,76.975525,11.133681,77.105525,12-03-2022,20:55:00,21:10:00,conditions Windy,Jam ,2,Snack ,motorcycle ,2,No ,Metropolitian ,(min) 43
0x6e48 ,CHENRES08DEL01 ,24,4.8,13.022394,80.242439,13.132394,80.352439,02-04-2022,19:00:00,19:05:00,conditions Sandstorms,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 16
0x1ffa ,MYSRES12DEL02 ,21,4.2,12.284747,76.625861,12.414747,76.755861,02-03-2022,17:20:00,17:25:00,conditions Stormy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 31
0x6197 ,SURRES16DEL01 ,NaN ,NaN ,21.160437,72.774209,21.170437,72.784209,01-03-2022,09:30:00,09:35:00,conditions Sunny,Low ,2,Drinks ,electric_scooter ,0,No ,Urban ,(min) 11
0xc418 ,GOARES14DEL03 ,20,4.7,15.157944,73.950889,15.217944,74.010889,11-02-2022,22:45:00,22:55:00,conditions Cloudy,Low ,1,Snack ,motorcycle ,0,No ,Urban ,(min) 11
0xbd4b ,MUMRES04DEL03 ,22,4.8,19.254567,72.848923,19.284567,72.878923,28-03-2022,21:10:00,21:25:00,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 20
0x7451 ,COIMBRES03DEL01 ,38,4.8,11.025083,77.015393,11.065083,77.055393,17-03-2022,16:00:00,16:05:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 26
0x3b20 ,BANGRES010DEL03 ,20,4.9,12.933298,77.614293,12.993298,77.674293,01-04-2022,00:00:00,00:15:00,conditions Fog,Low ,2,Drinks ,scooter ,0,No ,Urban ,(min) 17
0x6328 ,VADRES02DEL01 ,28,4.7,0.0,0.0,0.01,0.01,03-04-2022,09:45:00,10:00:00,conditions Windy,Low ,2,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 11
0x890e ,SURRES17DEL03 ,26,4.7,21.149569,72.772697,21.179569,72.802697,09-03-2022,22:50:00,22:55:00,conditions Sandstorms,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 16
0x180b ,COIMBRES010DEL01 ,33,4.2,11.003008,76.97544,11.073009,77.04544,12-03-2022,21:35:00,21:40:00,conditions Sandstorms,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 36
0xa173 ,MUMRES15DEL01 ,24,4.2,19.176269,72.836721,19.246269,72.906721,04-04-2022,19:50:00,20:05:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 31
0x155b ,COIMBRES20DEL01 ,30,4.7,10.994136,76.963303,11.004136,76.973303,03-04-2022,10:40:00,10:45:00,conditions Stormy,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 24
0x760f ,HYDRES12DEL02 ,34,4.3,17.429585,78.392621,17.479585,78.442621,11-03-2022,18:25:00,18:40:00,conditions Windy,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 32
0x8c91 ,PUNERES18DEL03 ,25,4.8,18.593481,73.785901,18.683481,73.875901,27-03-2022,17:45:00,17:55:00,conditions Stormy,Medium ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x3bc8 ,VADRES010DEL03 ,30,4.8,22.310329,73.169083,22.370329,73.229083,05-04-2022,20:10:00,20:15:00,conditions Fog,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 35
0x4801 ,HYDRES19DEL02 ,27,4.5,17.458998,78.500366,17.538998,78.580366,25-03-2022,20:45:00,20:55:00,conditions Stormy,Jam ,1,Meal ,motorcycle ,0,No ,Urban ,(min) 22
0x5f93 ,HYDRES15DEL02 ,39,4.9,17.45971,78.368855,17.53971,78.448855,08-03-2022,22:55:00,23:10:00,conditions Stormy,Low ,1,Meal ,scooter ,1,No ,NaN ,(min) 23
0xc548 ,LUDHRES14DEL01 ,21,4.7,30.892978,75.821847,30.902978,75.831847,11-02-2022,08:30:00,08:40:00,conditions Sunny,Low ,1,Meal ,scooter ,1,No ,Urban ,(min) 22
0x4f0a ,HYDRES07DEL02 ,21,4.9,17.424114,78.347554,17.504114,78.427554,06-04-2022,19:40:00,19:55:00,conditions Stormy,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 27
0x8b48 ,PUNERES16DEL03 ,36,4.2,18.536718,73.830327,18.566719,73.860327,13-03-2022,22:30:00,22:45:00,conditions Windy,Low ,0,Snack ,motorcycle ,NaN ,No ,Urban ,(min) 31
0xa2a8 ,CHENRES13DEL01 ,29,4.8,13.027018,80.254791,13.097018,80.324791,06-03-2022,23:35:00,23:40:00,conditions Fog,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 24
0xb309 ,BANGRES12DEL03 ,35,4.7,12.939496,77.625999,12.999496,77.685999,01-04-2022,23:50:00,23:55:00,conditions Windy,Low ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 27
0xc17f ,DEHRES19DEL03 ,27,4.4,30.372202,78.077151,30.402202,78.107151,15-02-2022,23:10:00,23:25:00,conditions Stormy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 21
0x1d8a ,SURRES08DEL02 ,38,4,21.173343,72.792731,21.193343,72.812731,09-03-2022,09:35:00,09:40:00,conditions Windy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 27
0xd6dd ,BHPRES13DEL03 ,23,4.8,23.230791,77.43702,23.260791,77.46702,11-02-2022,18:50:00,19:00:00,conditions Windy,Medium ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 22
0x8a6f ,JAPRES14DEL02 ,36,4.8,26.88842,75.800689,26.93842,75.850689,01-03-2022,22:30:00,22:35:00,conditions Windy,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 26
0x8af5 ,CHENRES09DEL02 ,30,4.3,13.044694,80.26147,13.174694,80.39147,06-03-2022,21:00:00,21:05:00,conditions Fog,Jam ,2,Snack ,motorcycle ,3,No ,Urban ,(min) 49
0x9379 ,BANGRES12DEL03 ,38,4.4,12.939496,77.625999,12.999496,77.685999,21-03-2022,21:10:00,21:15:00,conditions Sandstorms,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 31
0xb0ca ,CHENRES19DEL03 ,30,4.9,12.986047,80.218114,13.016047,80.248114,15-03-2022,17:25:00,17:40:00,conditions Cloudy,Medium ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 15
0x79f3 ,SURRES18DEL02 ,28,4.3,21.149834,72.778666,21.229834,72.858666,31-03-2022,21:50:00,21:55:00,conditions Cloudy,Jam ,1,Drinks ,motorcycle ,2,No ,Metropolitian ,(min) 35
0x5ab0 ,HYDRES18DEL01 ,24,4.6,17.450851,78.379347,17.560851,78.489347,12-03-2022,17:55:00,18:05:00,conditions Sunny,Medium ,1,Meal ,motorcycle ,1,No ,Urban ,(min) 14
0x868 ,SURRES07DEL02 ,NaN ,NaN ,21.170798,72.790489,21.250798,72.870489,25-03-2022,NaN ,19:20:00,conditions Fog,Jam ,0,Buffet ,motorcycle ,3,Yes ,Urban ,(min) 44
0xa240 ,COIMBRES12DEL02 ,36,4.9,11.000762,76.981876,11.050762,77.031876,05-03-2022,22:55:00,23:00:00,conditions Sunny,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 24
0x890 ,COIMBRES04DEL02 ,31,4.1,11.024839,77.007003,11.074839,77.057003,05-03-2022,23:10:00,23:25:00,conditions Stormy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 34
0x4ec0 ,BANGRES01DEL03 ,34,5,12.933284,77.615428,12.993284,77.675428,11-03-2022,20:10:00,20:25:00,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 31
0x3c34 ,VADRES07DEL01 ,28,4.9,0.0,0.0,0.11,0.11,29-03-2022,23:40:00,23:55:00,conditions Stormy,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 19
0x20c6 ,RANCHIRES18DEL01 ,27,4.7,23.351489,85.324253,23.391489,85.364253,09-03-2022,16:10:00,16:15:00,conditions Sunny,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 21
0xe0e9 ,BHPRES01DEL02 ,32,4.1,23.211529,77.419399,23.291529,77.499399,12-02-2022,18:20:00,18:35:00,conditions Fog,Medium ,1,Drinks ,scooter ,NaN ,No ,Metropolitian ,(min) 32
0xb4f9 ,PUNERES20DEL03 ,35,4.8,18.592718,73.773572,18.652718,73.833572,17-03-2022,23:15:00,23:20:00,conditions Sunny,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 27
0x98ec ,BANGRES010DEL02 ,28,4.9,12.933298,77.614293,13.013298,77.694293,25-03-2022,18:50:00,18:55:00,conditions Stormy,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 18
0x6ca7 ,VADRES02DEL02 ,32,4,0.0,0.0,0.08,0.08,25-03-2022,18:10:00,18:25:00,conditions Fog,Medium ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 37
0x6354 ,RANCHIRES08DEL02 ,25,4.7,23.353783,85.326967,23.433783,85.406967,04-04-2022,23:00:00,23:10:00,conditions Sandstorms,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,(min) 19
0x5052 ,BANGRES06DEL01 ,32,4.6,12.979096,77.640625,13.019096,77.680625,03-04-2022,15:45:00,15:50:00,conditions Cloudy,Medium ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 16
0x9b3c ,PUNERES18DEL02 ,37,4.8,18.593481,73.785901,18.643481,73.835901,19-03-2022,17:45:00,17:50:00,conditions Sunny,Medium ,0,Snack ,motorcycle ,0,No ,Urban ,(min) 22
0x61b9 ,JAPRES15DEL02 ,29,4.7,26.891191,75.802083,26.911191,75.822083,19-03-2022,11:30:00,11:35:00,conditions Sunny,High ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 13
0x95af ,JAPRES04DEL02 ,32,5,26.902328,75.794257,26.952328,75.844257,01-03-2022,20:35:00,20:45:00,conditions Sandstorms,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x4a26 ,COIMBRES01DEL01 ,25,4.7,11.016298,76.972076,11.026298,76.982076,11-03-2022,10:50:00,10:55:00,conditions Fog,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 24
0xc91a ,AURGRES18DEL03 ,33,3.9,19.888716,75.321461,19.978716,75.411461,18-02-2022,21:50:00,22:00:00,conditions Sandstorms,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 43
0x111b ,JAPRES17DEL03 ,27,4.5,26.892312,75.806896,26.982312,75.896896,27-03-2022,19:55:00,20:00:00,conditions Fog,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 35
0x3198 ,CHENRES03DEL02 ,37,4.8,13.091809,80.219104,13.171809,80.299104,06-03-2022,22:15:00,22:25:00,conditions Cloudy,Low ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 28
0xc4f2 ,AURGRES17DEL03 ,21,5,19.876994,75.372353,19.906994,75.402353,15-02-2022,20:55:00,21:10:00,conditions Sunny,Jam ,1,Buffet ,motorcycle ,NaN ,No ,Urban ,(min) 14
0x82e7 ,MUMRES20DEL02 ,27,4.9,19.103249,72.846749,19.233249,72.976749,31-03-2022,23:40:00,23:55:00,conditions Cloudy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 20
0x4330 ,HYDRES13DEL02 ,29,4.8,17.431477,78.40035,17.481477,78.45035,28-03-2022,18:25:00,18:40:00,conditions Sunny,Medium ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 10
0xb72b ,VADRES01DEL01 ,35,5,22.307898,73.167788,22.347898,73.207788,05-04-2022,13:50:00,14:00:00,conditions Fog,High ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 27
0xc2fd ,ALHRES04DEL03 ,22,5,0.0,0.0,0.09,0.09,16-02-2022,17:45:00,17:50:00,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 21
0x7b85 ,RANCHIRES09DEL02 ,22,4.8,23.351058,85.325731,23.431058,85.405731,02-04-2022,21:00:00,21:15:00,conditions Sandstorms,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 22
0xa2cf ,BANGRES19DEL02 ,37,4.9,12.914264,77.6784,12.964264,77.7284,03-04-2022,20:25:00,20:40:00,conditions Sunny,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 20
0xaa31 ,CHENRES17DEL01 ,28,4.7,13.045479,80.23311,13.155479,80.34311,06-03-2022,19:20:00,19:35:00,conditions Cloudy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 36
0x4679 ,MUMRES07DEL02 ,31,4.9,19.091458,72.827808,19.221458,72.957808,04-03-2022,23:40:00,23:55:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 21
0x9562 ,PUNERES18DEL02 ,34,4.7,18.593481,73.785901,18.723481,73.915901,04-04-2022,23:10:00,23:15:00,conditions Cloudy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 37
0x7f39 ,RANCHIRES05DEL01 ,31,4.6,23.355164,85.324097,23.395164,85.364097,21-03-2022,13:25:00,13:40:00,conditions Windy,High ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x9965 ,MUMRES07DEL01 ,23,4.8,19.091458,72.827808,19.161458,72.897808,23-03-2022,18:20:00,18:30:00,conditions Cloudy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 38
0x9042 ,INDORES15DEL02 ,36,4.7,22.760072,75.892574,22.780072,75.912574,05-04-2022,10:15:00,10:20:00,conditions Sunny,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,(min) 11
0x36a5 ,MYSRES13DEL02 ,24,4.8,12.310972,76.659264,12.360972,76.709264,13-03-2022,21:55:00,22:05:00,conditions Sunny,Jam ,2,Drinks ,motorcycle ,1,No ,Urban ,(min) 13
0xb236 ,MUMRES14DEL03 ,28,4.7,19.1813,72.836191,19.2413,72.896191,07-03-2022,18:45:00,18:55:00,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 28
0xb0ea ,INDORES13DEL01 ,23,4.6,22.745049,75.892471,22.855049,76.002471,29-03-2022,18:45:00,18:50:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 26
0xcfba ,BHPRES12DEL02 ,28,4.6,0.0,0.0,0.08,0.08,18-02-2022,17:45:00,17:50:00,conditions Windy,Medium ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,(min) 27
0x4a24 ,BANGRES09DEL02 ,28,4.8,12.934179,77.615797,13.014179,77.695797,10-03-2022,20:35:00,20:50:00,conditions Stormy,Jam ,0,Drinks ,motorcycle ,NaN ,No ,Metropolitian ,(min) 25
0x5289 ,CHENRES19DEL01 ,25,4.8,12.986047,80.218114,13.096047,80.328114,04-03-2022,19:50:00,20:00:00,conditions Sandstorms,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x843b ,COIMBRES06DEL02 ,37,3.8,11.021278,76.995017,11.151278,77.125017,04-04-2022,20:20:00,20:35:00,conditions Stormy,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 32
0xccb3 ,AURGRES14DEL02 ,39,4.1,19.875016,75.322405,20.005016,75.452405,12-02-2022,21:35:00,21:45:00,conditions Stormy,Jam ,2,Meal ,scooter ,3,Yes ,Metropolitian ,(min) 42
0x92d8 ,MYSRES13DEL03 ,22,4.6,12.310972,76.659264,12.340972,76.689264,01-03-2022,18:25:00,18:40:00,conditions Stormy,Medium ,2,Meal ,scooter ,1,No ,Urban ,(min) 22
0xc1fd ,KNPRES16DEL03 ,31,4.9,26.482581,80.315628,26.572581,80.405628,16-02-2022,00:00:00,00:10:00,conditions Windy,Low ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29
0xc7a8 ,KOLRES12DEL01 ,33,4.9,22.551084,88.354127,22.661084,88.464127,12-02-2022,23:35:00,23:40:00,conditions Sandstorms,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 24
0xc54b ,KOLRES09DEL03 ,29,4.8,22.515082,88.36783,22.605082,88.45783,14-02-2022,19:20:00,19:25:00,conditions Fog,Jam ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 38
0xd945 ,KOLRES16DEL03 ,27,4.6,22.539129,88.365507,22.569129,88.395507,15-02-2022,17:40:00,17:45:00,conditions Cloudy,Medium ,1,Meal ,scooter ,0,No ,Metropolitian ,(min) 18
0x9b1f ,VADRES03DEL02 ,23,4.5,22.32,73.17,22.37,73.22,15-03-2022,22:25:00,22:40:00,conditions Stormy,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 17
0x9260 ,JAPRES09DEL03 ,28,4.4,26.911378,75.789034,26.941378,75.819034,17-03-2022,23:35:00,23:45:00,conditions Stormy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 24
0xc398 ,LUDHRES04DEL03 ,23,4.8,30.914057,75.83982,31.004057,75.92982,12-02-2022,20:00:00,20:05:00,conditions Sunny,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 17
0xbd45 ,COIMBRES20DEL02 ,26,4.8,10.994136,76.963303,11.074136,77.043303,04-03-2022,17:10:00,17:20:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x2591 ,INDORES06DEL02 ,31,4.9,22.728163,75.884212,22.778163,75.934212,26-03-2022,21:15:00,21:30:00,conditions Windy,Jam ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 31
0x4f8 ,VADRES010DEL01 ,NaN ,NaN ,-22.310329,-73.169083,22.380329,73.239083,10-03-2022,NaN ,18:30:00,conditions NaN,NaN ,3,Snack ,scooter ,1,No ,Metropolitian ,(min) 39
0x3352 ,HYDRES18DEL01 ,36,4.4,17.450851,78.379347,17.520851,78.449347,31-03-2022,21:50:00,22:00:00,conditions Sunny,Jam ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 38
0x715 ,MYSRES18DEL02 ,NaN ,NaN ,12.337928,76.617889,12.387928,76.667889,05-03-2022,NaN ,23:05:00,conditions Windy,Low ,2,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 27
0xd602 ,AURGRES01DEL01 ,39,4.9,19.876219,75.346017,19.946219,75.416017,18-02-2022,23:50:00,00:00:00,conditions Windy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 21
0x741a ,SURRES03DEL01 ,31,4.7,21.186884,72.793616,21.196884,72.803616,09-03-2022,08:35:00,08:50:00,conditions Sandstorms,Low ,1,Meal ,motorcycle ,0,No ,Urban ,(min) 25
0x1c1b ,BANGRES03DEL02 ,39,5,12.979166,77.640709,13.059166,77.720709,16-03-2022,19:15:00,19:30:00,conditions Windy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 52
0x21b4 ,JAPRES14DEL03 ,34,4.7,26.88842,75.800689,27.02842,75.940689,25-03-2022,17:25:00,17:40:00,conditions Cloudy,Medium ,0,Meal ,motorcycle ,0,Yes ,Metropolitian ,(min) 42
0xcee5 ,DEHRES04DEL02 ,38,4.8,30.340722,78.060221,30.390722,78.110221,11-02-2022,23:35:00,23:50:00,conditions Windy,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 28
0x13dc ,RANCHIRES04DEL02 ,20,4.6,23.359033,85.325347,23.409033,85.375347,09-03-2022,21:00:00,21:10:00,conditions Fog,Jam ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 29
0x8c98 ,JAPRES01DEL03 ,34,4.9,26.90519,75.810753,26.93519,75.840753,17-03-2022,21:50:00,22:00:00,conditions Sunny,Jam ,2,Meal ,electric_scooter ,NaN ,No ,Metropolitian ,(min) 15
0x478d ,JAPRES20DEL01 ,37,4.3,26.956431,75.776649,27.026431,75.846649,02-04-2022,22:35:00,22:40:00,conditions Fog,Low ,0,Meal ,motorcycle ,2,No ,Metropolitian ,(min) 43
0x4063 ,PUNERES13DEL03 ,30,4.4,18.56245,73.916619,18.62245,73.976619,19-03-2022,19:25:00,19:40:00,conditions Cloudy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 32
